ville521,99.036656,9.081199
ville522,27.712003,55.629192
ville523,59.831385,86.095014
ville524,98.895968,44.537039
ville525,34.007912,70.979421
ville526,51.128974,24.661691
ville527,89.038838,75.749852
ville528,27.764656,40.577113
ville529,79.534982,44.449444
ville530,61.802896,21.266050
ville531,18.499914,28.050795
ville532,49.713538,35.440292
ville533,44.984397,52.757032
ville534,87.436947,52.771938
ville535,37.959810,90.524179
ville536,39.883805,27.112062
ville537,72.430092,32.562343
ville538,75.299580,60.035770
ville539,21.180050,73.104125
ville540,61.030708,43.115658
ville541,44.856300,99.830853
ville542,57.140239,55.989531
ville543,16.039489,75.699968
ville544,89.361719,2.407161
ville545,57.152711,65.607092
ville546,58.388222,30.846979
ville547,45.170090,73.710390
ville548,50.519729,85.085472
ville549,31.532465,66.132704
ville550,92.348522,1.602839
ville551,38.921011,45.433073
ville552,93.654777,55.834919
ville553,17.476714,31.131272
ville554,23.291397,58.515067
ville555,62.723355,91.431809
ville556,94.418221,87.045228
ville557,69.147940,69.427003
ville558,59.637834,33.083414
ville559,32.944953,5.819446
ville560,7.434247,47.390423
ville561,90.833750,42.839219
ville562,98.747842,54.975238
ville563,68.829801,22.473439
ville564,11.084230,92.654670
ville565,47.035221,20.967717
ville566,4.420617,97.317611
ville567,17.090522,40.401582
ville568,29.381177,9.439983
ville569,57.798817,24.712440
ville570,41.973778,53.284828
ville571,58.109180,40.984421
ville572,25.156083,98.285689
ville573,87.576106,91.612736
ville574,35.260081,16.174798
ville575,49.822954,74.384276
ville576,76.527484,97.420958
ville577,54.039697,45.182029
ville578,74.365193,55.793480
ville579,21.017505,41.209758
ville580,12.395648,33.655357
ville581,45.586731,76.191496
ville582,50.474834,30.528777
ville583,97.148227,70.248704
ville584,69.964505,93.432734
ville585,23.952829,75.190140
ville586,20.685597,62.825759
ville587,12.523977,90.486112
ville588,0.085944,44.469147
ville589,92.945971,42.927733
ville590,86.408372,65.512635
ville591,70.849132,61.364857
ville592,59.149971,33.565391
ville593,33.523581,30.830669
ville594,71.060899,20.526021
ville595,80.836235,14.595012
ville596,98.362788,83.382586
ville597,11.119149,79.532187
ville598,97.462271,48.384220
ville599,93.593188,20.702885
ville600,53.387544,84.446580
ville601,93.677925,44.883734
ville602,60.925311,71.697587
ville603,21.349312,17.886825
ville604,23.875725,79.303831
ville605,59.493745,11.379366
ville606,53.005159,57.699024
ville607,47.493332,20.438660
ville608,12.559273,83.697510
ville609,4.044938,83.272902
ville610,67.670306,34.838244
ville611,26.374889,82.765536
ville612,40.361242,51.389852
ville613,9.237150,48.781851
ville614,76.569030,95.687275
ville615,16.036494,25.346673
ville616,1.540363,88.885222
ville617,93.933942,47.755029
ville618,18.775224,55.195178
ville619,65.354703,16.494518
ville620,23.365825,9.419318
ville621,10.477854,1.288886
ville622,62.303810,40.135290
ville623,53.817131,4.525797
ville624,65.064332,36.221092
ville625,67.888967,9.868806
ville626,65.014612,0.590254
ville627,20.403575,22.891655
ville628,40.048987,3.331072
ville629,85.328302,12.764895
ville630,39.591297,10.924210
ville631,3.197224,35.748810
ville632,30.245955,43.761377
ville633,97.469675,72.821144
ville634,4.963327,18.644189
ville635,52.890087,23.691263
ville636,79.052786,40.168160
ville637,6.264102,80.761468
ville638,57.986902,85.868291
ville639,88.366693,79.017414
ville640,45.679499,35.338083
ville641,27.169130,31.561037
ville642,46.344634,14.260968
ville643,84.083147,85.445596
ville644,84.139656,35.201333
ville645,28.805530,34.547264
ville646,35.859876,96.939114
ville647,55.686105,16.363975
ville648,29.331641,76.890387
ville649,96.740617,19.550638
ville650,87.565091,6.487015
ville651,27.265563,52.323064
ville652,93.737423,44.873805
ville653,94.038161,99.364559
ville654,20.140422,0.068729
ville655,55.135319,59.302327
ville656,94.210973,3.816281
ville657,40.236020,46.793850
ville658,64.243562,41.545595
ville659,56.808377,78.384255
ville660,4.177739,15.260281
ville661,79.549058,81.024934
ville662,86.062887,58.945361
ville663,94.687696,16.103290
ville664,47.997864,0.099223
ville665,67.645892,24.512661
ville666,84.295447,53.570301
ville667,56.054680,11.006464
ville668,85.640829,65.416188
ville669,49.874228,36.144230
ville670,76.072370,48.326789
ville671,28.335761,39.140036
ville672,26.579941,29.075934
ville673,79.218932,32.597146
ville674,60.229113,70.707350
ville675,78.431859,4.258859
ville676,78.650590,80.471202
ville677,79.496323,94.699572
ville678,15.708577,14.054225
ville679,9.357550,72.340494
ville680,26.689069,63.175395
ville681,88.871159,57.566633
ville682,22.400202,80.197483
ville683,79.100905,48.910723
ville684,42.524549,10.093685
ville685,44.559291,8.006620
ville686,67.261418,62.660708
ville687,38.515917,37.013053
ville688,78.386913,48.839698
ville689,48.802099,16.880697
ville690,13.867768,75.579903
ville691,71.438061,59.494585
ville692,25.496571,20.867411
ville693,18.579199,60.601296
ville694,25.981504,71.139571
ville695,42.776237,40.221225
ville696,98.129750,66.716004
ville697,95.885621,49.626826
ville698,78.056853,1.534211
ville699,85.487145,82.445888
ville700,68.040849,62.557318
ville701,0.838107,86.064530
ville702,86.547400,2.158919
ville703,84.953608,15.283132
ville704,63.592129,92.904234
ville705,41.465126,4.378898
ville706,96.134406,30.960084
ville707,46.133355,63.301838
ville708,13.998857,78.793636
ville709,84.638705,22.714225
ville710,57.974552,78.298891
ville711,69.457118,65.783222
ville712,18.610652,89.220885
ville713,35.421173,23.658719
ville714,32.096796,50.844650
ville715,46.035583,20.046826
ville716,27.002944,38.484810
ville717,14.204543,35.754940
ville718,33.272280,7.204494
ville719,85.931050,43.157784
ville720,52.876621,97.373012
ville721,48.217934,98.824117
ville722,36.939219,37.450325
ville723,27.612178,77.883370
ville724,85.803126,93.131274
ville725,57.330420,52.362478
ville726,56.171492,74.261367
ville727,10.795667,42.775731
ville728,31.712396,90.246481
ville729,72.609714,51.462194
ville730,25.086311,25.629477
ville731,54.627463,23.766966
ville732,51.393463,69.924383
ville733,19.098671,91.358395
ville734,60.540236,99.748835
ville735,78.669299,94.903414
ville736,41.672763,94.124080
ville737,43.408734,70.584496
ville738,13.627467,36.841528
ville739,95.553970,75.576287
ville740,10.658478,37.031866
ville741,94.564404,43.942894
ville742,48.213456,23.560272
ville743,77.491982,7.748372
ville744,26.888510,15.191349
ville745,20.995964,79.170525
ville746,19.007712,62.616469
ville747,94.999098,49.832770
ville748,39.370401,98.331772
ville749,62.097087,65.740749
ville750,4.760468,9.180338
ville751,93.938974,32.340863
ville752,52.881918,86.396397
ville753,64.250505,58.243021
ville754,90.459822,58.222441
ville755,44.564823,0.983887
ville756,36.184559,53.888385
ville757,2.083167,11.793510
ville758,13.520490,38.880326
ville759,61.638495,58.182036
ville760,65.471545,80.260483
ville761,37.938229,27.806400
ville762,42.169637,45.091740
ville763,56.876021,15.284134
ville764,80.433693,49.070540
ville765,28.557958,73.597784
ville766,57.952593,9.233144
ville767,81.442987,12.286067
ville768,91.934577,44.436411
ville769,42.759255,54.805278
ville770,12.302851,74.023535
ville771,13.549570,27.629260
ville772,64.970247,54.947793
ville773,7.560033,61.469636
ville774,20.165231,17.044379
ville775,64.873347,26.339831
ville776,93.534630,36.521298
ville777,13.452964,3.969911
ville778,22.288287,99.244679
ville779,5.326181,17.119383
ville780,25.473687,36.260060
ville781,22.825374,26.055327
ville782,11.873456,57.175044
ville783,40.962109,50.168905
ville784,88.781049,43.092179
ville785,50.246849,98.783780
ville786,58.992504,87.012884
ville787,25.545549,44.045712
ville788,76.289876,3.950302
ville789,92.722226,82.447307
ville790,91.890145,97.659126
ville791,56.936432,30.611540
ville792,88.149967,36.487417
ville793,44.012598,19.734844
ville794,83.529634,82.566035
ville795,87.345861,21.889500
ville796,96.833614,82.552494
ville797,59.773826,18.700989
ville798,7.516956,37.476477
ville799,67.151250,11.064615
ville800,62.984517,80.785267
ville801,57.980896,84.913606
ville802,42.976098,99.284824
ville803,80.032779,10.912533
ville804,6.936928,88.943101
ville805,66.702334,66.133159
ville806,0.010537,77.097432
ville807,76.531440,63.912226
ville808,72.780203,16.878334
ville809,74.155988,39.689086
ville810,54.472711,22.860193
ville811,11.257218,0.060064
ville812,9.492065,33.141434
ville813,8.088649,45.916278
ville814,14.884846,69.607715
ville815,96.867042,44.369977
ville816,26.203241,97.875824
ville817,98.967107,40.167557
ville818,96.133650,18.248495
ville819,2.457853,9.137529
ville820,74.454587,58.246631
ville821,51.128271,12.848569
ville822,45.901415,65.076531
ville823,41.255531,81.708963
ville824,82.539139,35.305730
ville825,83.399255,91.271080
ville826,93.042781,70.015032
ville827,42.641539,76.346870
ville828,61.840767,57.765096
ville829,57.965127,19.891612
ville830,18.317543,62.940930
ville831,48.210495,73.782216
ville832,57.698055,31.217615
ville833,74.454438,55.731236
ville834,74.883162,61.298016
ville835,35.749014,33.686427
ville836,67.773045,61.569312
ville837,95.419137,9.440894
ville838,73.102499,33.703375
ville839,52.620798,97.752791
ville840,31.165216,93.777366
ville841,16.198629,50.353053
ville842,83.768079,90.101459
ville843,35.222404,82.948739
ville844,19.460742,76.689201
ville845,15.408650,73.179005
ville846,19.545321,98.215347
ville847,5.328679,59.104724
ville848,73.091960,56.571507
ville849,97.323090,9.177148
ville850,40.324432,32.723188
ville851,78.622221,3.667656
ville852,42.290613,78.337081
ville853,11.316444,95.479535
ville854,24.536640,87.300244
ville855,55.202715,92.031533
ville856,73.979625,75.550342
ville857,74.589618,27.705883
ville858,52.782874,21.757396
ville859,76.556049,77.512362
ville860,50.270205,91.340375
ville861,57.677746,89.884607
ville862,90.592592,89.693280
ville863,74.949558,77.219311
ville864,24.963850,67.430541
ville865,5.103324,71.562278
ville866,47.209891,56.634913
ville867,62.984225,75.870307
ville868,52.249942,64.771268
ville869,10.693250,21.459729
ville870,73.663765,66.893550
ville871,79.894734,90.800236
ville872,79.563683,26.828496
ville873,6.528878,30.860073
ville874,65.246029,90.005418
ville875,21.058789,35.065133
ville876,39.695047,54.660412
ville877,77.547550,41.668233
ville878,17.993855,22.728350
ville879,95.373376,40.334195
ville880,96.816324,91.964882
ville881,53.776522,22.011613
ville882,49.173730,62.888429
ville883,65.834319,77.395802
ville884,91.252499,80.744038
ville885,65.039640,21.227862
ville886,76.672676,37.659414
ville887,41.769371,17.826474
ville888,9.548528,82.116882
ville889,38.437045,11.411586
ville890,94.521039,15.105995
ville891,86.462393,73.446602
ville892,17.036506,32.550574
ville893,77.494358,47.670682
ville894,1.145829,57.939865
ville895,95.318906,24.848564
ville896,29.817172,37.203779
ville897,83.919843,40.798943
ville898,7.832595,42.429048
ville899,5.011006,19.971268
ville900,57.096268,16.980700
ville901,94.625177,65.349041
ville902,21.329781,89.630898
ville903,26.504088,54.198731
ville904,18.065573,28.077654
ville905,1.124430,98.292371
ville906,99.879026,66.796139
ville907,42.709854,24.512807
ville908,86.742752,85.436654
ville909,33.838930,30.902716
ville910,81.955968,33.953753
ville911,60.725718,17.141195
ville912,92.058475,26.795349
ville913,49.435392,60.639581
ville914,69.443671,39.774896
ville915,96.672211,69.847602
ville916,28.641514,77.930178
ville917,72.505850,5.826531
ville918,26.514803,34.298357
ville919,52.492544,42.191474
ville920,12.095239,84.682976
ville921,66.778890,52.800005
ville922,9.687956,25.474278
ville923,46.194853,96.893643
ville924,91.451321,22.350920
ville925,51.906215,87.753234
ville926,68.604727,39.652642
ville927,41.949748,49.408956
ville928,16.320946,6.135207
ville929,14.423239,11.382653
ville930,8.245238,77.715296
ville931,60.978449,64.799802
ville932,90.274375,41.426451
ville933,54.355103,46.217502
ville934,77.561982,84.236374
ville935,60.738228,27.402866
ville936,59.967172,68.260377
ville937,52.149621,78.686449
ville938,83.151724,31.025191
ville939,40.382652,11.227527
ville940,1.045281,68.043605
ville941,8.874554,54.622117
ville942,33.921812,23.893137
ville943,71.946648,7.314216
ville944,30.026351,52.873027
ville945,36.963616,47.492594
ville946,8.023690,54.165941
ville947,66.974912,47.340668
ville948,54.604195,32.713034
ville949,7.963543,43.274521
ville950,14.876957,37.020411
ville951,2.044330,59.046139
ville952,88.453313,34.830100
ville953,89.495604,52.619806
ville954,81.078712,89.907577
ville955,76.638430,62.092566
ville956,89.753747,91.221607
ville957,61.546614,13.943116
ville958,41.956104,56.245940
ville959,25.513109,98.827959
ville960,1.509113,63.663843
ville961,98.201884,79.066778
ville962,75.341947,72.106237
ville963,89.527574,89.936057
ville964,55.308566,71.060748
ville965,17.985582,83.670203
ville966,45.107427,20.529966
ville967,47.137322,36.967267
ville968,8.849764,37.975175
ville969,48.770886,92.279165
ville970,35.928532,50.833170
ville971,53.095232,71.570848
ville972,91.236999,20.242554
ville973,16.607516,22.518068
ville974,61.166590,26.885426
ville975,63.356522,33.071313
ville976,29.561095,33.318970
ville977,91.926365,6.412128
ville978,68.635120,50.464111
ville979,50.306276,97.577981
ville980,93.131325,58.186624
ville981,42.596501,19.393740
ville982,50.585799,95.531440
ville983,96.910715,78.393410
ville984,58.046507,87.636512
ville985,6.865009,80.213588
ville986,49.780582,62.236327
ville987,5.955857,0.096336
ville988,19.125533,42.841289
ville989,33.539966,6.212429
ville990,12.289619,51.634904
ville991,27.838146,75.717491
ville992,83.876603,14.066555
ville993,16.592764,74.586516
ville994,75.576003,5.883610
ville995,85.827319,99.757333
ville996,21.497407,6.921911
ville997,36.560693,75.571630
ville998,32.384611,88.151309
ville999,59.055535,46.378488
