Autre-Eglise,40.2189988287,20.3395684343
Bomal,36.6123407748,19.7882541507
Gérompont,37.1182491330,22.1552510305
Grand-Rosière-Hottomont,36.1869921449,23.8303882624
Huppaye,37.9205558297,17.0625036133
Mont-Saint-André,35.9146873534,21.2394933007
Ramillies,39.5152693993,23.2685144280
Dongelberg,32.8803457599,16.0800688269
Jauchelette,34.5062462300,17.7432225965
Jodoigne,36.4325161940,13.8423850635
Jodoigne-Souveraine,34.2997952628,15.3608753296
Lathuy,33.1812484831,13.7106014080
Mélin,33.4618113132,11.8170847867
Piétrain,39.7010787778,13.4344001221
Saint-Jean-Geest,38.1728294398,11.8585604201
Saint-Remy-Geest,35.5491165397,11.0390531438
Zétrud-Lumay,37.3369152619,9.6975281921
Couture-Saint-Germain,9.1822199476,20.3780761154
Lasne,9.3117770535,17.8102763158
Lasne-Chapelle-Saint-Lambert,10.4394729263,17.0636776299
Maransart,7.3176781371,21.1171380822
Ohain,6.9359397608,16.8013004721
Plancenoit,4.8773238191,20.4071697577
Archennes,22.3487364155,10.5401804972
Biez,24.6759106536,13.3007551428
Bossut-Gottechain,24.3722435572,9.4298204857
Grez-Doiceau,24.1732086877,11.9804576171
Nethen,22.5891551415,6.9657809280
Monstreux,-4.6078989972,28.0815888728
Nivelles,-1.3883484900,28.5234086591
Baulers,0.4877124005,25.4188240572
Thines,2.1678866610,28.7859353415
Bornival,-6.0879902322,26.7877592220
Waterloo,3.2349971997,14.3371174552
Braine-L'alleud,0.2187323640,16.9142541947
Ophain-Bois-Seigneur-Isaac,-0.0636201971,21.0983960982
Lillois-Witterzée,1.0777687671,21.9756997168
Bierghes,-16.0650215945,16.6390927258
Quenast,-13.2602112622,19.3710490456
Rebecq,-15.1654916363,20.1811626097
Rebecq-Rognon,-15.2019090734,19.1883071564
Corbais,20.2859812360,21.8878083771
Hévillers,18.5984923278,24.8833648526
Mont-Saint-Guibert,18.3125621234,23.2824972989
Braine-Le-Château,-5.9657086993,18.3774630069
Wauthier-Braine,-2.6937459973,18.3829772719
Chastre,19.9947674028,26.4320325915
Chastre-Villeroux-Blanmont,20.0730757015,26.1505361647
Cortil-Noirmont,20.2755477343,28.3416733359
Gentinnes,16.9107443383,29.6025941878
Saint-Géry,18.8445946436,29.9109833493
Nil-Saint-Vincent-Saint-Martin,22.6363925992,22.8231779314
Tourinnes-Saint-Lambert,25.9824067455,22.9522636170
Walhain,24.1058534018,25.3041972309
Walhain-Saint-Paul,24.1024645890,25.4705523726
Ittre,-6.3517041958,22.2011586072
Virginal-Samme,-9.2417805960,22.7539650886
Haut-Ittre,-3.8746863910,21.9281635554
Baisy-Thy,9.5687177515,26.8809846074
Bousval,11.7525441684,23.7813260010
Genappe,6.7529978185,26.4406283799
Loupoigne,5.6317084674,28.1079040481
Vieux-Genappe,3.4944833093,24.1163073417
Glabais,6.6507517095,23.2434967214
Ways,8.5068285746,24.3418006239
Houtain-Le-Val,4.1631847334,29.9454483930
Clabecq,-9.1409472099,17.4370679072
Oisquercq,-9.4654944449,19.5741926056
Saintes,-13.4454982325,15.4433985292
Tubize,-10.3138483021,17.0332306416
Court-Saint-Etienne,15.2166535888,22.4242067876
Marbais,13.0781932217,32.7966498741
Mellery,15.2542041607,29.3421583889
Sart-Dames-Avelines,9.6723514705,32.3894593789
Tilly,14.0689561466,29.9334223891
Villers-La-Ville,11.5302988988,31.3006347066
Halle,-8.0168295867,12.2649065386
Buizingen,-6.3979746303,12.0562940789
Lembeek,-9.6369937095,15.2303046299
Herfelingen,-17.8358340395,10.9702930048
Herne,-22.8506619470,13.6789211869
Sint-Pieters-Kapelle,-24.7755423095,15.4602941022
Biévène,-28.6645854369,14.4377581389
Hoeilaart,8.6095490857,8.7792052528
Galmaarden,-26.7104893205,10.4169186996
Tollembeek,-24.3396505185,11.4851901785
Vollezele,-22.9401649382,9.5118224114
Oudenaken,-10.9310472378,7.3365525114
Sint-Laureins-Berchem,-10.6865615826,6.5326894998
Sint-Pieters-Leeuw,-7.4707103119,7.2593154711
Ruisbroek,-3.7246441866,6.8511512469
Vlezenbeek,-8.1146230009,4.5499985934
Drogenbos,-2.4095511559,6.6657874911
Linkebeek,-1.2020743503,8.3216303442
Rhode-Saint-Genèse,-0.3738428848,11.2695665007
Beersel,-3.2670716845,8.6728636767
Lot,-5.5216163889,9.0392536987
Alsemberg,-1.6506716880,11.2787029970
Dworp,-3.9768887732,12.4658505862
Huizingen,-5.5036567525,10.7943855433
Bogaarden,-15.0789330779,11.8487486522
Heikruis,-16.7714872163,12.3986668655
Pepingen,-12.1456111428,10.5886970462
Elingen,-12.4536365037,7.4624728872
Beert,-11.6715529043,12.3273860991
Bellingen,-13.4396227387,12.0714268709
Dilbeek,-6.0315980148,0.2745783705
Sint-Martens-Bodegem,-9.5867479917,-1.7966940497
Sint-Ulriks-Kapelle,-9.1943052254,-3.7212678583
Itterbeek,-7.1269119052,0.7731114243
Groot-Bijgaarden,-6.1833669812,-2.7652511211
Schepdaal,-10.9836774910,1.1388211051
Asse,-12.0158667503,-7.4545466421
Bekkerzeel,-7.9646292402,-4.3148475300
Kobbegem,-7.1586109866,-6.9614727828
Mollem,-8.9606665777,-9.5977840375
Relegem,-5.0986833839,-6.1623790928
Zellik,-5.4219952654,-4.1898672016
Ternat,-11.8068104780,-2.7788874076
Wambeek,-13.1244407091,-1.1304964713
Sint-Katherina-Lombeek,-13.9018643774,-2.9020269792
Mazenzele,-12.6244713819,-10.7144483430
Opwijk,-11.3683444147,-13.6297506137
Gaasbeek,-11.4289641720,5.1828720991
Lennik,-13.1086295958,4.2202258772
Sint-Kwintens-Lennik,-14.4589833559,3.8991430930
Sint-Martens-Lennik,-12.7811291895,3.8905987495
Gooik,-17.4501361016,5.3958404776
Kester,-16.1661456174,9.2624296033
Leerbeek,-16.3079004293,7.6842686273
Oetingen,-20.3633692044,8.2702968109
Onze-Lieve-Vrouw-Lombeek,-16.8205583485,2.7238166684
Pamel,-18.9177508605,1.3152340005
Roosdaal,-17.8542865813,1.3798285369
Strijtem,-16.6372256799,0.6670389030
Borchtlombeek,-15.0694917639,-0.1801025517
Liedekerke,-18.6364779026,-2.7314079364
Wemmel,-2.8643326425,-7.5659957835
Brussegem,-6.0205873034,-9.0324514194
Hamme,-16.2365683020,-26.9171836633
Merchtem,-8.3436430464,-12.5319059882
Affligem,-16.4339530403,-6.3320987246
Essene,-14.9202412180,-5.6511177072
Hekelgem,-16.8291047843,-7.4773704297
Teralfene,-17.7759720292,-5.0678850057
Peutie,7.2618189298,-8.9660079620
Vilvoorde,5.6977135304,-9.0731093584
Melsbroek,8.7129745303,-7.8416521397
Perk,10.1294772395,-9.6325850021
Steenokkerzeel,11.1802828438,-6.9821579964
Machelen,5.8700412234,-7.3241158000
Diegem,5.9502220782,-5.3363561082
Londerzeel,-3.6921963458,-18.4443658801
Malderen,-7.5715129210,-19.2916342721
Steenhuffel,-6.2605194606,-16.4588198166
Grimbergen,3.4853738216,-11.5414689261
Humbeek,1.8286208108,-14.0497978255
Beigem,0.8539527653,-11.8088112883
Strombeek-Bever,-0.6554159068,-7.1617578604
Meise,-1.6112506955,-9.7439363010
Wolvertem,-3.0293881736,-11.6217609521
Kapelle-Op-Den-Bos,0.5806236122,-18.5496172352
Nieuwenrode,-0.0328146533,-14.8477140212
Ramsdonk,-0.9963389783,-18.3606726197
Berg,56.1588868152,-36.0180778500
Buken,18.6434519811,-10.1206358384
Kampenhout,15.3981260847,-11.4232410598
Nederokkerzeel,14.9313057270,-8.0575802165
Nossegem,10.9736911985,-4.2732593738
Zaventem,8.6196874595,-3.7659485537
Sint-Stevens-Woluwe,5.9144235291,-2.1880015975
Sterrebeek,11.5098146385,-0.8225220623
Kraainem,8.2398036475,-1.5618414472
Wezembeek-Oppem,9.5056971311,0.2780062718
Eppegem,7.2940512405,-12.7804123628
Zemst,6.4847942817,-15.5742762398
Hofstade,10.7035730527,-16.3991700100
Elewijt,10.9358948436,-13.6838478849
Weerde,8.9927725973,-13.9891061383
Antwerpen,3.3685430862,-41.7889301924
Antwerpen,3.3685430862,-41.7889301924
Antwerpen,3.3685430862,-41.7889301924
Antwerpen,3.3685430862,-41.7889301924
Antwerpen,3.3685430862,-41.7889301924
Berendrecht,-2.2659440736,-55.7468028471
Lillo,-4.3279138900,-51.1450147057
Zandvliet,-4.7759683763,-57.3544660363
Antwerpen,3.3685430862,-41.7889301924
Antwerpen,3.3685430862,-41.7889301924
Burcht,-0.7058833953,-39.7387488305
Zwijndrecht,-2.3032470994,-42.8545061367
Deurne,8.2670481082,-40.7157176222
Wijnegem,11.9860695636,-42.4573464700
Borgerhout,6.2228220016,-40.5780328621
Borsbeek,9.6301219893,-38.6287266323
Wommelgem,12.0752030585,-39.7723200333
Merksem,6.5701687947,-45.0199243303
Ekeren,5.6543414085,-48.8618374941
Herentals,33.8844523904,-37.8071265747
Morkhoven,32.9116940325,-30.5127450675
Noorderwijk,34.2691556239,-32.8848341200
Hallaar,25.7784866447,-26.8496555588
Heist-Op-Den-Berg,25.7970431354,-24.0531219012
Booischot,29.2988336663,-22.3401493103
Itegem,26.6753133455,-28.6899794991
Wiekevorst,30.4262698588,-28.9206471672
Schriek,5.9229923007,-49.5947845231
Herselt,38.5967540060,-23.2598731721
Ramsel,33.8118483141,-20.7003230707
Houtvenne,31.5444634375,-22.2155754956
Hulshout,30.6500999877,-25.4910208004
Westmeerbeek,33.9187467657,-23.8130653725
Massenhoven,19.9256207682,-39.3151131364
Viersel,20.9509528628,-37.9997278971
Zandhoven,21.5967216656,-41.0812297765
Pulderbos,24.6750623937,-42.3067480730
Pulle,24.2652698653,-39.5546933871
Olen,35.6441857191,-33.1425743798
Oevel,38.8424672719,-32.4599436154
Tongerlo,38.5584649852,-30.7065163833
Westerlo,39.6533547514,-26.7532322501
Zoerle-Parwijs,36.5713382446,-26.9090407023
Herenthout,28.2541531963,-32.6261003110
Gierle,36.2022523268,-46.9972942564
Lille,33.1544747569,-43.7058064790
Poederlee,33.9762373086,-42.4172820718
Wechelderzande,30.8263582287,-46.7542731089
Grobbendonk,26.6746177332,-38.1599564976
Bouwel,27.0378457327,-35.1827797360
Vorselaar,29.3125292541,-39.6872614664
Turnhout,41.8700101913,-53.2584240141
Rijkevorsel,28.6969300065,-56.1921975446
Hoogstraten,27.5292729035,-61.3888359176
Meer,27.0514163476,-68.7240129433
Minderhout,31.9504042169,-65.4180782666
Wortel,32.0566318675,-61.5907718615
Meerle,31.8163146646,-70.2362168397
Merksplas,35.8566635812,-57.1533367164
Beerse,34.0897346356,-52.1482703099
Vlimmeren,30.2034221840,-50.4995739289
Vosselaar,37.6141103278,-52.0835259331
Oud-Turnhout,44.2027201920,-52.6354282550
Arendonk,51.5519606698,-52.9048116542
Ravels,46.8761421316,-59.7160383452
Weelde,46.7661460462,-63.2252463236
Poppel,48.9104594524,-67.5649989724
Baarle-Hertog,38.4983288462,-63.3019180469
Malle,25.4887696784,-50.6466414858
Oostmalle,26.7642402418,-50.8495872461
Westmalle,22.4245757391,-50.5673337798
Mol,53.5916330802,-37.6381837695
Eindhout,45.2958703492,-28.4310758879
Laakdal,45.9984121118,-26.0356848994
Vorst,46.8062475549,-25.8952138709
Varendonk,42.3446053578,-26.0202952174
Veerle,44.1216896983,-23.6836950056
Geel,44.8068199278,-35.0689044834
Meerhout,50.9052867805,-31.7875550645
Kasterlee,43.2277103328,-43.9942124737
Lichtaart,38.7322413081,-42.8878231145
Tielen,38.2275275448,-44.1587349525
Retie,51.4069082554,-46.9979895000
Dessel,53.4314046779,-43.8574655644
Balen,59.0815362325,-36.2685218802
Olmen,57.0502390435,-32.0046699130
Koningshooikt,17.6587184804,-27.4513072820
Lier,15.2920774766,-31.7121648977
Broechem,17.1909773396,-37.3419063930
Emblem,17.7534290570,-35.2359954757
Oelegem,17.2260582176,-40.6642317043
Ranst,14.8784571841,-38.9962293952
Boechout,11.1353628424,-34.9135656177
Vremde,11.9924612995,-36.6608575278
Hove,8.8186311188,-33.6738862463
Lint,9.8592492361,-31.2383042622
Kontich,6.5909181860,-32.0820266562
Waarloos,7.1075963738,-28.8280738085
Bevel,23.8964329800,-32.3117612681
Kessel,20.1819309131,-33.2174989473
Nijlen,22.3994726058,-35.0807746459
Duffel,10.8401176019,-27.7612393568
Beerzel,21.8472300970,-24.1070659633
Putte,19.5997076029,-23.4467532421
Berlaar,21.9144466141,-28.5790575291
Gestel,21.9560214208,-31.3228603506
Berchem,5.6133361118,-38.5121388424
Wilrijk,2.5211898090,-35.3779739281
Hemiksem,-0.6764645710,-33.1816497630
Schelle,-1.0881737556,-30.9848734710
Aartselaar,2.4786113724,-31.9612708110
Mortsel,7.5519658558,-36.5342871622
Edegem,6.0852273292,-34.6657155534
Hoboken,-0.0383632457,-36.7137359873
Mechelen,8.3930439386,-20.2051656333
Walem,7.3794591462,-24.4193039613
Heffen,4.2643793561,-22.8722709338
Hombeek,4.8758247120,-18.3794017267
Leest,4.4418565818,-20.9886294120
Muizen,11.6891571615,-18.0065664238
Bonheiden,13.0588412636,-19.9927738069
Rijmenam,16.3143693432,-17.1994443331
Blaasveld,1.4491700228,-23.3839196179
Heindonk,3.8561883393,-24.5568878106
Tisselt,0.5713762928,-20.8699288402
Willebroek,0.3883779031,-24.0734680795
Reet,3.8022731434,-28.7408600371
Rumst,5.0762170830,-25.9257691775
Terhagen,3.3442811510,-25.8131643859
Niel,-1.4984726888,-29.3420001080
Boom,1.0541523200,-26.8297340709
Sint-Katelijne-Waver,11.2069944076,-24.0319329348
Onze-Lieve-Vrouw-Waver,16.0154311492,-24.0505709594
Breendonk,-2.6721902846,-22.1282221655
Liezele,-4.9706369974,-23.1991793456
Puurs,-4.5958849385,-25.1120445335
Ruisbroek,-0.9622978032,-26.0285819635
Bornem,-7.6736610602,-27.3978645073
Hingene,-4.1122301243,-28.5876221355
Mariekerke,-10.5709942680,-24.4947719837
Weert,-11.6544798402,-28.4086175527
Lippelo,-7.0004318274,-22.1147300996
Oppuurs,-7.9077945480,-24.0187484848
Sint-Amands,-9.8901541103,-22.2478779089
Schoten,10.2680046107,-45.2095276013
Essen,8.3095304006,-69.4977896110
Kalmthout,8.7441544147,-59.9869392464
Brasschaat,9.6549592509,-49.8590497645
Hoevenen,3.7187554916,-51.3765878136
Stabroek,1.3060622147,-54.5840999134
Kapellen,5.5803033795,-54.3114001531
Brecht,17.2276003026,-54.5369953278
Sint-Job-In-'t-Goor,15.7329108061,-50.1394410995
Sint-Lenaarts,22.9091604582,-55.7292237461
"'s Gravenwezel",14.3064591599,-46.4260599689
Schilde,17.1067506765,-45.8216817577
Halle,20.6177009709,-44.2243100551
Zoersel,25.3675933095,-47.4562315207
Loenhout,20.4265989789,-61.8056541309
Wuustwezel,14.9779454063,-60.2092757034
Leuven,23.9457387681,-3.8568901935
Heverlee,23.9555915491,-0.5747443154
"Kessel Lo",26.5958306017,-4.8202434277
Wilsele,25.3938127578,-7.0030101997
Wijgmaal,24.4460677570,-8.8829242285
Herent,22.5231164440,-6.8246119656
Veltem-Beisem,19.2114675258,-6.1754068662
Winksele,20.2592207966,-7.3310595655
Huldenberg,16.2187136117,5.7160036940
Loonbeek,17.8954715321,4.3899556357
Neerijse,19.4581080282,3.9328539718
Ottenburg,19.2317202531,10.2642873722
Sint-Agatha-Rode,19.7336012199,7.4487802485
Oud-Heverlee,22.1851542813,2.7538590357
Sint-Joris-Weert,20.6368161396,4.6043443505
Blanden,24.8360451252,2.0431132655
Haasrode,26.4280878638,3.1882877526
Vaalbeek,23.4041628036,2.4969162066
Bertem,19.6869467304,-2.6775528117
Korbeek-Dijle,19.5222962985,-0.0503186458
Leefdaal,16.7551440835,0.5076427209
Kortenberg,12.9640475431,-4.0807871284
Erps-Kwerps,15.6733934692,-7.1099096595
Everberg,14.2356771009,-2.9014432671
Meerbeek,17.2297805573,-3.5277597474
Duisburg,13.5771018650,3.9437966359
Tervuren,11.4157176324,2.6423959800
Vossem,14.3739750182,1.2970591781
Overijse,13.1080121723,8.1756052460
Rotselaar,25.4423082847,-11.9934291918
Wezemaal,29.2317512204,-11.3131176169
Werchter,24.6261254890,-13.8153693947
Tremelo,22.7195272639,-15.9691677590
Baal,27.9832983868,-17.9180631763
Begijnendijk,30.2357395097,-19.7798664361
Betekom,30.8103548514,-16.6360175754
Keerbergen,19.2845269624,-17.6278540682
Haacht,20.1353996266,-14.5072869695
Tildonk,21.5971621135,-10.4851202606
Wespelaar,19.7078799386,-12.2261321988
Boortmeerbeek,15.7234968525,-14.6585312556
Hever,14.2870945152,-16.2523838052
Aarschot,33.1775088615,-15.3130975121
Gelrode,31.7535300031,-13.4095124276
Langdorp,37.4665154216,-18.4019670731
Rillaar,38.2628839261,-14.3938886922
Linden,29.7477251375,-5.8208372754
Lubbeek,34.2644015084,-3.9524039864
Binkom,37.8306285108,-2.8438006260
Pellenberg,30.7106190565,-2.8405819074
Holsbeek,28.3476417555,-8.3589118673
Kortrijk-Dutsel,30.4332624673,-8.0016386000
Sint-Pieters-Rode,33.5015578230,-8.2579577733
Nieuwrode,33.8255115608,-11.1762865031
Scherpenheuvel,42.3100490711,-14.0221204560
Scherpenheuvel-Zichem,43.7623826091,-13.6143532443
Averbode,43.8782907928,-20.1836633459
Zichem,44.4307598919,-18.0351683388
Messelbroek,40.2006291847,-15.9065865503
Testelt,41.8706927766,-19.2284607563
Deurne,52.2536834731,-21.4552464733
Diest,49.1957742829,-15.3584634692
Schaffen,51.5755946536,-18.5329673497
Webbekom,49.3038630777,-13.1703226274
Kaggevinne,47.5867544756,-14.5929794501
Molenstede,47.2223368512,-17.8798166828
Bost,40.8500658447,6.8766197960
Goetsenhoven,42.7027685582,8.3450226018
Hakendover,44.6901101430,5.4848661059
Kumtich,37.5142868373,2.4447752889
Oorbeek,39.4353438132,6.0416467924
Oplinter,45.1401238648,2.0069241685
Sint-Margriete-Houtem,42.8466281709,1.3233771002
Tienen,41.7274564776,4.2348208340
Vissenaken,39.2517222667,0.3074905743
Hoegaarden,37.1467864548,6.5260417244
Meldert,33.5204585157,6.3289851410
Outgaarden,39.8280294593,8.8776907402
Drieslinter,49.2288949568,0.1881856191
Linter,48.3607233574,1.9335455006
Melkwezer,49.5925917611,2.4015582954
Neerhespen,49.5508021426,6.5013094835
Neerlinter,47.4778008030,0.3561640296
Orsmaal-Gussenhoven,50.2203747340,4.5698384690
Overhespen,47.5939667988,5.5214638544
Wommersom,46.7707828214,3.7985365803
Bierbeek,29.4493311795,2.4921569604
Korbeek-Lo,28.3790626509,-1.6897429802
Lovenjoel,30.5196858437,-0.9110892266
Opvelp,30.8422519614,4.3574412756
Boutersem,33.8124099769,-0.0876530162
Kerkom,35.9676388160,-1.1601612302
Neervelp,32.4128338838,3.3180345882
Roosbeek,35.8056443378,0.7036651110
Vertrijk,33.3493557851,1.3949313999
Willebringen,34.1691462360,4.4332837432
Bunsbeek,42.6873801158,-0.4976016679
Glabbeek,42.0692625624,-2.8858387199
Kapellen,42.7411819829,-4.5343822528
Attenrode,39.6454906076,-2.5456746034
Houwaart,35.7055101587,-9.7418822586
Sint-Joris-Winge,36.7447397804,-7.2967748140
Tielt,39.5610100763,-9.7952597915
Tielt-Winge,37.5141706302,-8.6429862462
Meensel-Kiezegem,39.6867259653,-5.3918184370
Eliksem,46.0117450868,6.6026016070
Ezemaal,45.2990104792,7.7652218773
Laar,6.2685038684,-47.1291343095
Landen,51.0356341236,10.7942358418
Neerwinden,48.3625388981,9.0294421468
Overwinden,48.6295008157,10.4494949203
Rumsdorp,50.3662777391,8.5922296615
Wange,47.6100409595,6.9645990772
Waasmont,49.7618780939,13.3699333080
Walsbets,51.6500362731,11.9934842060
Walshoutem,51.5899809981,14.2430074539
Wezeren,53.1685181989,12.6955080317
Attenhoven,52.5480985524,9.0138567719
Neerlanden,51.0560407111,7.1573315219
Budingen,51.5988334586,-2.0882070845
Dormaal,51.9439158045,4.4665192929
Halle-Booienhoven,53.9459133494,3.7579514240
Helen-Bos,51.1148679682,1.1686004718
Zoutleeuw,53.8104008044,0.5546865483
Geetbets,52.6131784851,-5.4071524407
Grazen,54.6020381451,-3.2073230048
Rummen,56.4658127985,-4.3789458808
Assent,46.4451070021,-11.1478728127
Bekkevoort,44.4067766453,-9.7144561399
Molenbeek-Wersbeek,42.2671397630,-8.3021990308
Kortenaken,50.2846145386,-6.5727585688
Ransberg,48.0164338273,-3.2532334865
Sint-Margriete-Houtem,42.8466281709,1.3233771002
Hoeleden,45.5887096942,-2.2509452762
Kersbeek-Miskom,45.9429425501,-5.1737053741
Waanrode,45.7507013213,-7.3814911672
Hasselt,69.1192503823,-9.3203977635
Sint-Lambrechts-Herk,67.3727756379,-6.3407823335
Wimmertingen,70.1332451038,-3.3758784005
Kermt,63.0951667296,-11.7802326333
Spalbeek,61.4685342571,-11.4010624989
Kuringen,66.8994939984,-10.8324039090
Stokrooie,64.7629588828,-13.8303718277
Stevoort,62.6356584479,-7.8317752203
Zonhoven,71.2893466867,-16.0736999620
Helchteren,72.4620207953,-25.3720381196
Houthalen,74.4035754102,-21.1567829928
Houthalen-Helchteren,71.5374456723,-20.2217260812
Berbroek,60.2100593014,-11.3697743517
Donk,38.8457368098,-12.4217088313
Herk-De-Stad,58.7066697434,-8.4224592522
Schulen,57.5309525543,-11.8790112029
Halen,53.0208422483,-10.2194940860
Loksbergen,50.0903304775,-9.5164713712
Zelem,53.1524466991,-14.8671603489
Heusden,65.3806624223,-21.7113849252
Heusden-Zolder,64.7839626975,-19.6825710263
Zolder,67.4832117441,-19.7167929233
Linkhout,55.1161427966,-13.2657744089
Lummen,59.6979720729,-17.4280890081
Meldert,55.8145869928,-17.8312005570
Alken,67.0950067479,-3.2141500645
Beringen,60.9784299042,-22.6788601839
Beverlo,62.6305616391,-27.0923609646
Koersel,64.5111144744,-24.8653901741
Paal,56.8293074568,-22.3731890775
Diepenbeek,74.9561684464,-6.8152209983
Genk,80.5771705167,-13.2324084191
Gellik,88.2238126461,-4.1562927365
Lanaken,91.1838880209,-4.7493883813
Neerharen,93.2649698997,-6.8073766606
Veldwezelt,89.8554523479,-2.1162765288
Rekem,91.9759213201,-9.1033038592
Eisden,95.5009899843,-15.5521746189
Leut,97.0910448133,-16.2058005666
Maasmechelen,94.3498811336,-13.0113850576
Mechelen-Aan-De-Maas,90.7893793923,-14.4484062489
Meeswijk,97.8853460536,-17.2363701958
Opgrimbie,93.2683727448,-10.7948444628
Vucht,95.5413049293,-14.5199791733
Boorsem,95.6323117431,-10.4924969496
Uikhoven,95.9969178842,-8.8880223077
Kessenich,102.2416286649,-33.7400104734
Kinrooi,97.5079642589,-33.0611757369
Molenbeersel,96.4288681131,-35.8896098483
Ophoven,100.7842730656,-31.8449173993
Dilsen,94.5392747930,-20.7438006145
Dilsen-Stokkem,96.7841783408,-20.2547578907
Elen,97.4338826945,-24.8236867640
Lanklaar,92.8282150565,-18.2895204740
Rotem,96.0391378982,-23.0006834186
Stokkem,98.1662008932,-19.2860909437
Opglabbeek,86.3175528150,-21.8744790174
As,85.6328151377,-17.1389944106
Niel-Bij-As,88.7173657848,-19.1138380407
Ellikom,82.5978825119,-31.6315434711
Gruitrode,86.2768193371,-26.5390745043
Meeuwen,80.7716224073,-25.8075079667
Meeuwen-Gruitrode,84.3609589400,-27.4928196516
Neerglabbeek,88.8579534636,-27.8799251512
Wijshagen,82.8501147691,-25.6751227247
Maaseik,101.0354545447,-27.6495776570
Neeroeteren,94.7897025038,-27.6419586075
Opoeteren,91.0022009540,-23.0357365073
Zutendaal,85.6575271434,-9.4919687220
"'s Herenelderen",80.7808009813,4.4520082573
Berg,56.1588868152,-36.0180778500
Diets-Heur,79.4691129195,11.2707529155
Haren,4.2710178447,-5.0483308510
Henis,78.4407660933,5.2377329678
Kolmont,75.0015490702,4.8665615657
Koninksem,76.4785031485,8.7400124343
Lauw,74.5879876153,11.8369745063
Mal,82.1379187802,8.6154875754
Neerrepen,76.7037504501,3.8239757052
Nerem,81.2829135885,9.2665448372
Overrepen,75.6630411225,4.4261725181
Piringen,74.9432236024,6.5702564846
Riksingen,77.8778232436,4.4490438709
Rutten,76.5068064009,11.0452516021
Sluizen,-111.8990412540,-31.9580283319
Tongeren,78.0981802709,7.2780075950
Vreren,80.2649787670,10.4934267492
Widooie,74.2314185549,8.2883473678
Herstappe,75.3814609469,13.2259066883
Kortessem,71.9370609895,-1.7110185251
Vliermaalroot,75.6456316269,-2.2495000754
Wintershoven,74.0661617756,-1.0120391902
Guigoven,73.5902963982,0.4450151021
Vliermaal,75.3686124756,1.5503955711
Hoeselt,79.6219392565,-0.3913275072
Romershoven,77.7135886050,-1.2775381992
Sint-Huibrechts-Hern,76.9680568014,1.9182053845
